,DistCode,District,Subdivision,PersonName,Gender,Age,WorkerType,RegisteredYesNo,Registered2017,Registered2016
322,BN,Bankura,Bankura Sadar,vVEx,Female,55,Construction,Yes,Yes,Yes
323,BN,Bankura,Bankura Sadar,sCPz,Female,50,Construction,Yes,Yes,No
324,BN,Bankura,Bankura Sadar,UKKee,Male,49,Other,No,No,No
325,BN,Bankura,Bankura Sadar,ydKYl,Male,28,Other,No,No,No
326,BN,Bankura,Bankura Sadar,tfwqk,Male,34,Other,Yes,Yes,No
327,BN,Bankura,Bankura Sadar,BgpJa,Male,44,Construction,Yes,No,No
328,BN,Bankura,Bankura Sadar,hkWLrM,Female,31,Other,Yes,Yes,Yes
329,BN,Bankura,Bankura Sadar,dqHNS,Female,48,Transport,Yes,No,No
330,BN,Bankura,Bankura Sadar,eRymrf,Male,31,Construction,Yes,Yes,Yes
331,BN,Bankura,Bankura Sadar,aFww,Female,30,Construction,Yes,Yes,No
332,BN,Bankura,Bankura Sadar,jCuGG,Male,32,Transport,Yes,Yes,Yes
333,BN,Bankura,Bankura Sadar,aawM,Male,33,Transport,Yes,No,No
334,BN,Bankura,Bankura Sadar,GREPS,Male,29,Other,No,No,No
335,BN,Bankura,Bankura Sadar,lXcV,Female,32,Other,Yes,Yes,Yes
336,BN,Bankura,Bankura Sadar,ZPJqAW,Male,32,Other,Yes,Yes,Yes
337,BN,Bankura,Bankura Sadar,JXpqlx,Male,41,Transport,No,No,No
338,BN,Bankura,Bankura Sadar,DMKX,Female,48,Other,No,No,No
339,BN,Bankura,Bankura Sadar,yYyWAC,Female,34,Transport,Yes,No,No
340,BN,Bankura,Bankura Sadar,bUBn,Male,35,Other,Yes,Yes,Yes
341,BN,Bankura,Bankura Sadar,aifPTh,Female,29,Other,No,No,No
342,BN,Bankura,Bankura Sadar,qRXSbL,Male,61,Construction,Yes,Yes,Yes
343,BN,Bankura,Bankura Sadar,ALTc,Female,26,Transport,Yes,Yes,Yes
344,BN,Bankura,Bankura Sadar,VPGsaV,Male,49,Other,Yes,Yes,Yes
345,BN,Bankura,Bankura Sadar,OPNQ,Male,58,Other,Yes,Yes,Yes
346,BN,Bankura,Bankura Sadar,ldiFn,Male,50,Transport,Yes,Yes,Yes
347,BN,Bankura,Bankura Sadar,jrSv,Female,37,Construction,Yes,No,No
348,BN,Bankura,Bankura Sadar,puKCxk,Female,43,Construction,No,No,No
349,BN,Bankura,Bankura Sadar,EwQvn,Female,36,Construction,Yes,Yes,No
350,BN,Bankura,Bankura Sadar,HYFu,Male,43,Other,No,No,No
351,BN,Bankura,Bankura Sadar,zmrvU,Male,47,Transport,Yes,Yes,No
352,BN,Bankura,Bankura Sadar,GiBD,Female,31,Construction,Yes,No,No
353,BN,Bankura,Bankura Sadar,eIJy,Male,30,Other,No,No,No
354,BN,Bankura,Bankura Sadar,UQUF,Male,21,Construction,No,No,No
355,BN,Bankura,Bankura Sadar,BpKU,Female,27,Construction,Yes,Yes,Yes
356,BN,Bankura,Bankura Sadar,DqxVJI,Female,47,Construction,Yes,Yes,Yes
357,BN,Bankura,Bankura Sadar,VdheA,Female,28,Other,No,No,Yes
358,BN,Bankura,Bankura Sadar,fSPa,Male,49,Transport,Yes,No,No
359,BN,Bankura,Bankura Sadar,HeLq,Female,47,Transport,Yes,Yes,Yes
360,BN,Bankura,Bankura Sadar,HQArM,Male,27,Other,No,No,No
361,BN,Bankura,Bankura Sadar,fczh,Female,56,Transport,No,No,No
362,BN,Bankura,Bankura Sadar,iMYdB,Male,41,Transport,No,No,No
363,BN,Bankura,Bankura Sadar,ihjy,Female,32,Transport,Yes,Yes,No
364,BN,Bankura,Bankura Sadar,eaiiiO,Female,33,Transport,Yes,Yes,Yes
365,BN,Bankura,Bankura Sadar,FtuY,Male,26,Other,Yes,No,No
366,BN,Bankura,Bankura Sadar,rXbm,Male,36,Construction,Yes,Yes,Yes
367,BN,Bankura,Bankura Sadar,DZTXPT,Male,39,Transport,No,No,No
368,BN,Bankura,Bankura Sadar,eRZca,Male,54,Other,Yes,No,No
369,BN,Bankura,Bankura Sadar,FhNON,Female,34,Transport,Yes,Yes,Yes
370,BN,Bankura,Bankura Sadar,IDkYpc,Female,32,Transport,Yes,No,No
371,BN,Bankura,Bankura Sadar,EcxV,Female,45,Other,Yes,No,No
372,BN,Bankura,Bankura Sadar,sUaJV,Female,32,Transport,No,No,No
373,BN,Bankura,Bankura Sadar,RVYfWc,Male,48,Transport,Yes,Yes,No
374,BN,Bankura,Bankura Sadar,QFiHBW,Female,32,Other,No,No,No
375,BN,Bankura,Bankura Sadar,Bqti,Male,22,Other,No,No,Yes
376,BN,Bankura,Bankura Sadar,DeTNmh,Female,40,Transport,Yes,Yes,Yes
377,BN,Bankura,Bankura Sadar,RRrv,Male,25,Other,No,No,No
378,BN,Bankura,Bankura Sadar,LWIvfa,Female,32,Other,Yes,Yes,Yes
379,BN,Bankura,Bankura Sadar,vHyB,Female,47,Construction,Yes,Yes,Yes
380,BN,Bankura,Bankura Sadar,Ohdgc,Female,34,Construction,No,No,No
381,BN,Bankura,Bankura Sadar,gIpq,Male,35,Other,Yes,Yes,No
382,BN,Bankura,Bankura Sadar,JxeHQ,Female,33,Transport,Yes,Yes,Yes
383,BN,Bankura,Bankura Sadar,iUJj,Female,29,Construction,No,No,No
384,BN,Bankura,Bankura Sadar,IGnLb,Male,26,Other,No,No,No
385,BN,Bankura,Bankura Sadar,orTu,Female,52,Other,No,No,No
386,BN,Bankura,Bankura Sadar,hZRF,Female,34,Other,Yes,Yes,Yes
387,BN,Bankura,Bankura Sadar,WmNBmM,Female,38,Construction,Yes,No,No
388,BN,Bankura,Bankura Sadar,xWkU,Female,24,Transport,Yes,No,No
389,BN,Bankura,Bankura Sadar,lVeuhg,Male,39,Other,No,No,No
390,BN,Bankura,Bankura Sadar,XEvwS,Male,45,Other,Yes,No,No
391,BN,Bankura,Bankura Sadar,MyFpus,Male,46,Other,Yes,No,No
392,BN,Bankura,Bankura Sadar,AtNJi,Female,46,Transport,No,No,No
393,BN,Bankura,Bankura Sadar,oGGEI,Female,39,Other,No,No,No
394,BN,Bankura,Bankura Sadar,tnsTV,Male,36,Transport,No,No,No
395,BN,Bankura,Bankura Sadar,JvUpV,Male,45,Transport,Yes,Yes,No
396,BN,Bankura,Bankura Sadar,iJgkma,Male,51,Construction,No,No,No
397,BN,Bankura,Bankura Sadar,DMLIZ,Female,21,Transport,No,No,No
398,BN,Bankura,Bankura Sadar,uYtXQ,Female,45,Transport,No,No,No
399,BN,Bankura,Bankura Sadar,zTls,Female,56,Other,No,No,No
400,BN,Bankura,Bankura Sadar,fknk,Female,59,Transport,Yes,Yes,Yes
401,BN,Bankura,Bankura Sadar,VJBSJ,Female,37,Construction,Yes,Yes,Yes
402,BN,Bankura,Bankura Sadar,GOkZtq,Female,19,Construction,No,No,No
403,BN,Bankura,Bankura Sadar,AwXz,Female,34,Transport,Yes,No,No
404,BN,Bankura,Bankura Sadar,IGXLE,Female,41,Transport,Yes,Yes,Yes
405,BN,Bankura,Bankura Sadar,mPlRLy,Male,28,Construction,No,No,No
406,BN,Bankura,Bankura Sadar,eGAcZK,Female,31,Transport,Yes,Yes,No
407,BN,Bankura,Bankura Sadar,ktjPY,Male,37,Other,No,No,No
408,BN,Bankura,Bankura Sadar,GmShz,Female,33,Transport,Yes,Yes,Yes
409,BN,Bankura,Bankura Sadar,SBDC,Male,29,Other,No,No,Yes
410,BN,Bankura,Bankura Sadar,NPmEK,Male,57,Other,No,No,No
411,BN,Bankura,Bankura Sadar,ResNRG,Female,31,Construction,Yes,No,No
412,BN,Bankura,Bankura Sadar,xRnF,Male,33,Construction,No,No,No
413,BN,Bankura,Bankura Sadar,MqGcy,Male,39,Transport,Yes,Yes,Yes
414,BN,Bankura,Bankura Sadar,qLwM,Female,45,Other,No,No,No
415,BN,Bankura,Bankura Sadar,UQnesR,Male,21,Other,No,Yes,Yes
416,BN,Bankura,Bankura Sadar,jQwmJb,Male,65,Transport,No,No,No
417,BN,Bankura,Bankura Sadar,BAVzd,Male,50,Other,Yes,Yes,Yes
418,BN,Bankura,Bankura Sadar,pTka,Female,61,Other,Yes,Yes,Yes
419,BN,Bankura,Bankura Sadar,qFOK,Female,28,Other,Yes,Yes,No
420,BN,Bankura,Bankura Sadar,mWvPs,Male,33,Transport,Yes,Yes,Yes
421,BN,Bankura,Bankura Sadar,TGmq,Male,42,Other,No,No,No
422,BN,Bankura,Bankura Sadar,bQKnz,Male,54,Other,No,No,No
423,BN,Bankura,Bankura Sadar,PCqL,Male,32,Transport,No,No,No
424,BN,Bankura,Bankura Sadar,bFcMnj,Female,38,Other,No,No,No
425,BN,Bankura,Bankura Sadar,kdQy,Female,52,Construction,Yes,Yes,Yes
426,BN,Bankura,Bankura Sadar,GoGQZh,Male,34,Transport,Yes,Yes,Yes
427,BN,Bankura,Bankura Sadar,HlrB,Female,55,Other,No,No,No
428,BN,Bankura,Bankura Sadar,ReSJp,Male,34,Other,No,No,No
429,BN,Bankura,Bankura Sadar,BYeE,Male,40,Other,No,No,No
430,BN,Bankura,Bankura Sadar,oTaYA,Female,38,Other,No,No,No
431,BN,Bankura,Bankura Sadar,LDKs,Female,27,Other,No,No,No
432,BN,Bankura,Bankura Sadar,mrqD,Female,57,Other,No,No,No
433,BN,Bankura,Bankura Sadar,YBkm,Female,50,Transport,Yes,Yes,Yes
434,BN,Bankura,Bankura Sadar,UPXGWQ,Male,50,Construction,Yes,Yes,Yes
435,BN,Bankura,Bankura Sadar,vqWFfI,Female,43,Other,No,No,No
436,BN,Bankura,Bankura Sadar,tTjsh,Male,57,Construction,Yes,Yes,Yes
437,BN,Bankura,Bankura Sadar,bhhCs,Male,39,Transport,Yes,Yes,Yes
438,BN,Bankura,Bankura Sadar,FhHq,Male,38,Other,No,No,No
439,BN,Bankura,Bankura Sadar,ZgbpEa,Female,42,Transport,Yes,No,No
440,BN,Bankura,Bankura Sadar,UTaB,Female,62,Other,No,No,No
441,BN,Bankura,Bankura Sadar,iRqpcP,Male,27,Other,No,Yes,Yes
442,BN,Bankura,Bankura Sadar,EdzGE,Male,43,Other,No,Yes,Yes
443,BN,Bankura,Bankura Sadar,OOkSG,Female,29,Other,No,No,No
444,BN,Bankura,Bankura Sadar,dyMw,Male,45,Transport,Yes,Yes,No
445,BN,Bankura,Bankura Sadar,BAmE,Male,21,Construction,No,No,No
446,BN,Bankura,Bankura Sadar,dhaFcU,Female,54,Other,Yes,No,No
447,BN,Bankura,Bankura Sadar,dbObp,Female,30,Other,No,No,Yes
448,BN,Bankura,Bankura Sadar,byMkl,Male,37,Construction,No,No,No
449,BN,Bankura,Bankura Sadar,yFJG,Female,33,Construction,Yes,Yes,Yes
450,BN,Bankura,Bankura Sadar,WZxJ,Female,37,Other,Yes,Yes,Yes
451,BN,Bankura,Bankura Sadar,kgqGtS,Female,50,Transport,Yes,Yes,Yes
452,BN,Bankura,Bankura Sadar,ntgi,Female,58,Other,Yes,Yes,Yes
453,BN,Bankura,Bankura Sadar,DpUwdS,Female,62,Other,Yes,Yes,No
454,BN,Bankura,Bankura Sadar,VuOjT,Male,45,Transport,Yes,Yes,Yes
455,BN,Bankura,Bankura Sadar,YKOstZ,Male,31,Transport,No,No,No
456,BN,Bankura,Bankura Sadar,IetQ,Female,61,Transport,Yes,Yes,Yes
457,BN,Bankura,Bankura Sadar,KMgtf,Female,52,Transport,Yes,Yes,Yes
458,BN,Bankura,Bankura Sadar,AWjc,Female,46,Transport,Yes,Yes,Yes
459,BN,Bankura,Bankura Sadar,fpZbFj,Female,27,Other,No,No,No
460,BN,Bankura,Bankura Sadar,Xqug,Female,41,Construction,No,No,No
461,BN,Bankura,Bankura Sadar,mLMN,Female,41,Construction,Yes,No,No
462,BN,Bankura,Bankura Sadar,VnpXg,Male,30,Other,Yes,No,No
463,BN,Bankura,Bankura Sadar,sJfT,Male,30,Other,No,No,No
464,BN,Bankura,Bankura Sadar,BiiUJ,Female,40,Transport,Yes,Yes,Yes
465,BN,Bankura,Bankura Sadar,ttBrtT,Male,31,Other,Yes,Yes,No
466,BN,Bankura,Bankura Sadar,OKnt,Female,44,Transport,No,No,No
467,BN,Bankura,Bankura Sadar,XzgMzF,Male,37,Transport,Yes,Yes,Yes
468,BN,Bankura,Bankura Sadar,fQwRUy,Male,26,Other,Yes,Yes,Yes
469,BN,Bankura,Bankura Sadar,KQzz,Female,31,Transport,Yes,No,No
470,BN,Bankura,Bankura Sadar,xhyIX,Male,41,Other,No,No,No
471,BN,Bankura,Bankura Sadar,EUAML,Female,38,Transport,Yes,Yes,Yes
472,BN,Bankura,Bankura Sadar,LDNT,Male,31,Other,Yes,Yes,Yes
473,BN,Bankura,Bankura Sadar,eGONR,Female,24,Other,Yes,Yes,Yes
474,BN,Bankura,Bankura Sadar,AoGm,Female,24,Construction,No,No,No
475,BN,Bankura,Bankura Sadar,cKVWw,Male,43,Transport,Yes,Yes,No
476,BN,Bankura,Bankura Sadar,BOSTp,Female,37,Other,No,No,No
477,BN,Bankura,Bankura Sadar,hHYjxm,Female,37,Other,No,No,No
478,BN,Bankura,Bankura Sadar,DpPLXa,Male,32,Other,Yes,Yes,Yes
479,BN,Bankura,Bankura Sadar,vMIkiW,Male,31,Other,No,No,No
480,BN,Bankura,Bankura Sadar,pUFF,Female,52,Other,Yes,Yes,No
481,BN,Bankura,Bankura Sadar,KdAq,Female,27,Other,Yes,No,No
482,BN,Bankura,Bankura Sadar,BVTR,Female,44,Construction,No,No,No
483,BN,Bankura,Bankura Sadar,bBQEl,Male,34,Other,Yes,Yes,Yes
484,BN,Bankura,Bankura Sadar,JPIek,Female,50,Construction,No,Yes,Yes
485,BN,Bankura,Bankura Sadar,hdDU,Male,43,Construction,Yes,No,No
486,BN,Bankura,Bankura Sadar,fJcrO,Female,33,Other,Yes,Yes,Yes
487,BN,Bankura,Bankura Sadar,crwxT,Male,34,Other,No,No,No
488,BN,Bankura,Bankura Sadar,kusbaD,Female,34,Other,Yes,Yes,Yes
489,BN,Bankura,Bankura Sadar,yrSD,Male,33,Construction,No,No,No
490,BN,Bankura,Bankura Sadar,WfSNp,Female,55,Construction,Yes,Yes,Yes
491,BN,Bankura,Bankura Sadar,ugisn,Male,29,Other,No,No,No
492,BN,Bankura,Bankura Sadar,sFXhX,Female,52,Transport,No,No,No
493,BN,Bankura,Bankura Sadar,ZnSpia,Male,29,Transport,Yes,No,No
494,BN,Bankura,Bankura Sadar,LXqfxG,Female,29,Construction,Yes,Yes,Yes
495,BN,Bankura,Bankura Sadar,TdpF,Male,44,Other,Yes,Yes,No
496,BN,Bankura,Bankura Sadar,xiPIH,Female,40,Other,No,No,No
497,BN,Bankura,Bankura Sadar,izLOGg,Female,34,Transport,Yes,Yes,Yes
498,BN,Bankura,Bankura Sadar,aLNPO,Female,36,Transport,Yes,No,No
499,BN,Bankura,Bankura Sadar,ZPWHe,Female,28,Other,Yes,Yes,No
500,BN,Bankura,Bankura Sadar,nmeFU,Male,26,Other,Yes,Yes,Yes
501,BN,Bankura,Bankura Sadar,HqDFSv,Female,32,Other,Yes,Yes,No
502,BN,Bankura,Bankura Sadar,gKZfT,Female,33,Other,Yes,Yes,Yes
503,BN,Bankura,Bankura Sadar,mCbWLo,Male,32,Construction,Yes,Yes,Yes
504,BN,Bankura,Bankura Sadar,dEHY,Male,22,Transport,Yes,Yes,Yes
505,BN,Bankura,Bankura Sadar,GAmgKR,Female,40,Construction,Yes,Yes,Yes
506,BN,Bankura,Bankura Sadar,lyiX,Female,42,Transport,Yes,No,No
507,BN,Bankura,Bankura Sadar,bPEI,Female,52,Other,Yes,Yes,No
508,BN,Bankura,Bankura Sadar,KFPcn,Female,31,Construction,Yes,No,No
509,BN,Bankura,Bankura Sadar,MFCDOA,Male,29,Construction,No,No,No
510,BN,Bankura,Bankura Sadar,mUFvbm,Male,54,Other,No,No,No
511,BN,Bankura,Bankura Sadar,PURyR,Female,54,Construction,Yes,Yes,Yes
512,BN,Bankura,Bankura Sadar,FcZI,Female,39,Other,Yes,Yes,No
513,BN,Bankura,Bankura Sadar,cbzN,Male,46,Other,No,No,No
514,BN,Bankura,Bankura Sadar,LHEd,Male,50,Other,Yes,No,No
515,BN,Bankura,Bankura Sadar,Ejxj,Male,28,Transport,Yes,Yes,Yes
516,BN,Bankura,Bankura Sadar,BHEz,Male,27,Other,No,No,No
517,BN,Bankura,Bankura Sadar,ehrDF,Male,47,Transport,Yes,Yes,Yes
518,BN,Bankura,Bankura Sadar,SrksNo,Female,30,Other,Yes,Yes,Yes
519,BN,Bankura,Bankura Sadar,xXKr,Female,37,Construction,Yes,Yes,No
520,BN,Bankura,Bankura Sadar,bwRE,Female,27,Other,No,No,No
521,BN,Bankura,Bankura Sadar,oIOi,Male,42,Other,No,No,No
522,BN,Bankura,Bankura Sadar,GYmTrt,Male,45,Transport,No,No,No
523,BN,Bankura,Bankura Sadar,EAkWj,Female,41,Other,No,No,No
524,BN,Bankura,Bankura Sadar,JOwHIQ,Male,48,Other,No,No,No
525,BN,Bankura,Bankura Sadar,hSQv,Male,44,Transport,Yes,Yes,No
526,BN,Bankura,Bankura Sadar,OaGvev,Male,44,Transport,No,No,No
527,BN,Bankura,Bankura Sadar,jNZF,Female,28,Construction,Yes,Yes,Yes
528,BN,Bankura,Bankura Sadar,vhTx,Female,59,Transport,Yes,Yes,No
529,BN,Bankura,Bankura Sadar,GtOjdg,Female,38,Transport,Yes,Yes,Yes
530,BN,Bankura,Bankura Sadar,OpoaD,Male,26,Other,Yes,Yes,Yes
531,BN,Bankura,Khatra,kWXro,Female,30,Other,No,No,No
532,BN,Bankura,Khatra,PcMQ,Male,23,Other,No,No,No
533,BN,Bankura,Khatra,bOUF,Male,45,Other,Yes,No,No
534,BN,Bankura,Khatra,Oqvh,Female,31,Construction,No,No,No
535,BN,Bankura,Khatra,woZA,Male,22,Other,No,No,No
536,BN,Bankura,Khatra,eDfSce,Female,23,Other,No,No,No
537,BN,Bankura,Khatra,XgqwQ,Male,27,Other,No,No,No
538,BN,Bankura,Khatra,YnhRi,Male,58,Other,Yes,No,No
539,BN,Bankura,Khatra,Hwfd,Female,26,Other,Yes,Yes,Yes
540,BN,Bankura,Khatra,UEGdYw,Female,38,Other,Yes,Yes,Yes
541,BN,Bankura,Khatra,LkeN,Female,26,Transport,Yes,Yes,Yes
542,BN,Bankura,Khatra,nbOK,Female,41,Transport,No,No,No
543,BN,Bankura,Khatra,sQuEDJ,Female,50,Transport,Yes,No,No
544,BN,Bankura,Khatra,NCXOf,Male,31,Other,Yes,Yes,Yes
545,BN,Bankura,Khatra,VIUIjz,Female,28,Other,Yes,Yes,Yes
546,BN,Bankura,Khatra,hdsSp,Female,39,Other,Yes,No,No
547,BN,Bankura,Khatra,awROIL,Male,27,Other,No,No,No
548,BN,Bankura,Khatra,lkJghQ,Male,41,Other,No,No,No
549,BN,Bankura,Khatra,VYryI,Female,44,Transport,Yes,Yes,Yes
550,BN,Bankura,Khatra,EFMED,Male,52,Other,No,No,No
551,BN,Bankura,Khatra,fTryV,Female,49,Other,Yes,No,No
552,BN,Bankura,Khatra,wcaNcX,Male,25,Other,No,No,No
553,BN,Bankura,Khatra,hZcf,Male,39,Other,Yes,No,No
554,BN,Bankura,Khatra,aoDAbd,Female,31,Other,No,No,No
555,BN,Bankura,Khatra,JdiS,Female,41,Construction,No,No,No
556,BN,Bankura,Khatra,llKZSe,Male,30,Other,No,No,No
557,BN,Bankura,Khatra,CIHr,Male,24,Construction,No,No,No
558,BN,Bankura,Khatra,qqcm,Male,31,Other,No,No,No
559,BN,Bankura,Khatra,irhjV,Female,27,Construction,Yes,Yes,Yes
560,BN,Bankura,Khatra,VYkTq,Female,39,Other,Yes,No,No
561,BN,Bankura,Khatra,JajgcF,Female,42,Construction,No,Yes,Yes
562,BN,Bankura,Khatra,iyiI,Male,44,Construction,No,No,No
563,BN,Bankura,Khatra,UoHc,Female,52,Construction,Yes,Yes,Yes
564,BN,Bankura,Khatra,NrjpB,Male,29,Transport,No,No,No
565,BN,Bankura,Khatra,WXjt,Female,32,Construction,No,No,No
566,BN,Bankura,Khatra,Awht,Male,27,Construction,Yes,Yes,Yes
567,BN,Bankura,Khatra,DUZL,Male,47,Transport,Yes,Yes,No
568,BN,Bankura,Khatra,YcRH,Female,42,Transport,Yes,Yes,Yes
569,BN,Bankura,Khatra,AezW,Female,39,Other,Yes,Yes,No
570,BN,Bankura,Khatra,hcSTs,Female,28,Other,Yes,Yes,No
571,BN,Bankura,Khatra,GPXNo,Male,45,Construction,No,No,No
572,BN,Bankura,Khatra,roLK,Female,55,Other,No,Yes,No
573,BN,Bankura,Khatra,ehkTc,Male,30,Other,No,No,No
574,BN,Bankura,Khatra,YEFg,Female,36,Transport,Yes,No,No
575,BN,Bankura,Khatra,tLcaHI,Female,25,Transport,No,No,No
576,BN,Bankura,Khatra,tUfsF,Male,44,Construction,Yes,Yes,Yes
577,BN,Bankura,Khatra,ZfiKl,Male,28,Construction,Yes,Yes,No
578,BN,Bankura,Khatra,MWcf,Female,44,Construction,No,No,No
579,BN,Bankura,Khatra,AECv,Male,64,Transport,No,No,Yes
580,BN,Bankura,Khatra,TauaE,Male,29,Other,Yes,Yes,Yes
581,BN,Bankura,Khatra,UybBU,Female,26,Construction,Yes,No,No
582,BN,Bankura,Khatra,CpQLM,Male,28,Transport,Yes,Yes,No
583,BN,Bankura,Khatra,MxXf,Male,39,Transport,Yes,Yes,Yes
584,BN,Bankura,Khatra,GWFALm,Male,52,Other,No,No,No
585,BN,Bankura,Khatra,xEZI,Female,28,Transport,No,No,No
586,BN,Bankura,Khatra,RIwY,Female,40,Other,Yes,No,No
587,BN,Bankura,Khatra,IEtPX,Male,28,Other,No,No,No
588,BN,Bankura,Khatra,fXUW,Female,33,Other,No,Yes,Yes
589,BN,Bankura,Khatra,PCueO,Female,34,Other,Yes,No,No
590,BN,Bankura,Khatra,DrIVGd,Male,42,Other,No,No,No
591,BN,Bankura,Khatra,TOinSH,Male,37,Construction,Yes,Yes,Yes
592,BN,Bankura,Khatra,PFYzeb,Female,48,Other,No,No,No
593,BN,Bankura,Khatra,qjJMmn,Male,25,Other,No,No,No
594,BN,Bankura,Khatra,sJNlxA,Female,49,Other,No,No,No
595,BN,Bankura,Khatra,YPyoyC,Male,22,Other,No,No,No
596,BN,Bankura,Khatra,iCkw,Female,52,Other,Yes,Yes,Yes
597,BN,Bankura,Khatra,VXieo,Female,34,Other,No,No,No
598,BN,Bankura,Khatra,SLJj,Female,31,Construction,No,No,No
599,BN,Bankura,Khatra,hvLu,Male,25,Other,Yes,Yes,Yes
600,BN,Bankura,Khatra,pRcQTj,Female,37,Other,Yes,Yes,Yes
601,BN,Bankura,Khatra,sjLEt,Female,32,Other,Yes,Yes,No
602,BN,Bankura,Khatra,DgeF,Female,36,Construction,Yes,Yes,Yes
603,BN,Bankura,Khatra,vQZLA,Female,35,Other,Yes,Yes,Yes
604,BN,Bankura,Khatra,WAXw,Male,35,Other,Yes,Yes,Yes
605,BN,Bankura,Khatra,iVMka,Female,25,Other,No,No,No
606,BN,Bankura,Khatra,WBcALW,Female,52,Other,No,No,No
607,BN,Bankura,Khatra,oPNF,Male,36,Construction,Yes,Yes,Yes
608,BN,Bankura,Khatra,HqLOcA,Female,53,Other,No,No,No
609,BN,Bankura,Khatra,szyosE,Male,24,Transport,No,Yes,Yes
610,BN,Bankura,Khatra,OSZm,Male,26,Other,No,No,No
611,BN,Bankura,Khatra,rhJJL,Female,56,Other,No,No,No
612,BN,Bankura,Khatra,lkdp,Female,43,Other,Yes,Yes,Yes
613,BN,Bankura,Khatra,sJps,Male,64,Other,No,No,Yes
614,BN,Bankura,Khatra,xHNT,Female,34,Construction,Yes,Yes,No
615,BN,Bankura,Khatra,ncWJF,Male,38,Transport,No,No,No
616,BN,Bankura,Khatra,jyfIZd,Female,50,Other,Yes,Yes,Yes
617,BN,Bankura,Khatra,iBgWfE,Female,43,Other,Yes,Yes,Yes
618,BN,Bankura,Khatra,zGUXeR,Male,42,Other,No,No,No
619,BN,Bankura,Khatra,zCdtr,Female,27,Other,No,No,No
620,BN,Bankura,Khatra,pYkeVl,Female,45,Other,Yes,Yes,No
621,BN,Bankura,Khatra,xfLB,Male,31,Other,No,No,No
622,BN,Bankura,Khatra,yQywF,Female,33,Transport,Yes,Yes,No
623,BN,Bankura,Khatra,LfvrEf,Male,36,Other,No,Yes,Yes
624,BN,Bankura,Khatra,WYpivI,Female,31,Transport,Yes,No,No
625,BN,Bankura,Khatra,StKcJH,Female,32,Other,Yes,Yes,Yes
626,BN,Bankura,Khatra,hRkG,Female,21,Other,No,No,No
627,BN,Bankura,Khatra,Kcaw,Female,36,Other,No,No,Yes
628,BN,Bankura,Khatra,QuxLl,Female,27,Transport,Yes,Yes,No
629,BN,Bankura,Khatra,IKwz,Female,34,Other,No,No,No
630,BN,Bankura,Khatra,jelK,Female,41,Transport,Yes,No,No
631,BN,Bankura,Khatra,aPsbGQ,Male,29,Other,No,No,Yes
632,BN,Bankura,Khatra,mDVica,Female,19,Other,No,No,No
633,BN,Bankura,Khatra,MNGOL,Male,27,Other,No,No,No
634,BN,Bankura,Khatra,puJX,Male,45,Other,Yes,Yes,No
635,BN,Bankura,Khatra,GzgshO,Female,45,Other,Yes,No,No
636,BN,Bankura,Khatra,DlJKl,Male,51,Other,Yes,Yes,Yes
637,BN,Bankura,Khatra,tpLQEn,Male,31,Other,No,No,No
638,BN,Bankura,Khatra,kKCxD,Female,43,Other,Yes,Yes,Yes
639,BN,Bankura,Khatra,FMtRYy,Female,38,Other,No,No,No
640,BN,Bankura,Khatra,zsNwS,Female,37,Transport,No,No,No
641,BN,Bankura,Khatra,UbOg,Female,51,Construction,Yes,Yes,Yes
642,BN,Bankura,Khatra,NgMg,Male,34,Other,No,No,No
643,BN,Bankura,Khatra,Auto,Male,48,Other,No,No,No
644,BN,Bankura,Khatra,ETVn,Female,22,Transport,No,No,No
645,BN,Bankura,Khatra,OcBD,Male,31,Other,Yes,No,No
646,BN,Bankura,Khatra,YUQZZ,Female,47,Other,No,No,No
647,BN,Bankura,Khatra,wsMftI,Female,40,Other,No,No,No
648,BN,Bankura,Khatra,UQPvc,Male,48,Other,Yes,Yes,Yes
649,BN,Bankura,Khatra,CTAUQA,Male,23,Transport,Yes,Yes,Yes
650,BN,Bankura,Khatra,PMkHQk,Female,31,Construction,Yes,No,No
651,BN,Bankura,Khatra,FdVDp,Male,29,Other,No,No,No
652,BN,Bankura,Khatra,oqBRg,Male,35,Construction,No,No,No
653,BN,Bankura,Khatra,PSIec,Male,46,Other,No,No,No
654,BN,Bankura,Khatra,JAOenW,Male,51,Transport,No,No,No
655,BN,Bankura,Khatra,WkCzu,Male,43,Other,Yes,Yes,No
656,BN,Bankura,Khatra,WVHTZ,Female,46,Other,No,No,No
657,BN,Bankura,Khatra,CEENF,Female,38,Other,No,No,No
658,BN,Bankura,Khatra,qRyyOb,Female,30,Construction,No,No,No
659,BN,Bankura,Khatra,HMTU,Female,33,Other,No,No,No
660,BN,Bankura,Khatra,cYEIm,Female,52,Other,Yes,Yes,Yes
661,BN,Bankura,Khatra,VxZydl,Male,39,Construction,Yes,Yes,Yes
662,BN,Bankura,Khatra,fYAcWf,Female,53,Construction,Yes,Yes,Yes
663,BN,Bankura,Khatra,mtORon,Male,44,Other,No,No,No
664,BN,Bankura,Khatra,tMAVk,Female,35,Transport,Yes,Yes,Yes
665,BN,Bankura,Khatra,xkKs,Female,35,Other,No,No,No
666,BN,Bankura,Khatra,HDbv,Male,35,Transport,Yes,Yes,No
667,BN,Bankura,Khatra,VEbcV,Male,46,Construction,No,No,No
